Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
Gibbon Backpackers Hostel,4.5,guwahati,Breakfast ($),Free Wi-Fi,Parking,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,NA,NA,₹782
Airport Guest House Guwahati,4.0,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,"₹2,223"
"The Greenwood, Guwahati : A Luxury Boutique Hotel",4.6,guwahati,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹6,335"
Dula Homestay,4.7,guwahati,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Kitchen in some rooms,Accessible,NA,NA,NA,"₹1,034"
The Ornate,4.2,guwahati,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹4,336"
Piso Stay Guwahati,4.9,guwahati,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,234"
The Contour Hotel,3.7,guwahati,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Restaurant,Room service,"₹3,780"
A P Home's,4.4,guwahati,Sleeps 6,2 bedrooms,Air conditioning,Fireplace,Cable TV,Free Wi-Fi,No crib,No elevator,No fitness center,"₹1,088"
Exotic Villa Homestay | Rooms & Caretaker,4.4,guwahati,Sleeps 9,3 bedrooms,Air conditioning,Fireplace,Kitchen,Paid parking,No crib,No elevator,No fitness center,"₹1,128"
The Ornate,4.2,guwahati,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹4,564"
Mayflower Hotel,4.0,guwahati,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹2,810"
Royal Plaza Suites,4.7,mangalore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,NA,"₹4,409"
Rks Beachfront,4.8,mangalore,Free Wi-Fi,Free parking,Pool,Beach access,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹4,293"
Rks Beachfront,4.8,mangalore,Free Wi-Fi,Free parking,Pool,Beach access,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹4,116"
Hotel Manorama,4.0,mangalore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,294"
The Ocean Pearl,4.4,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,732"
Grand Plaza Hotel,3.9,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Room service,Airport shuttle,Kid-friendly,NA,"₹2,743"
"Vivanta Mangalore, Old Port Road",4.2,mangalore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹8,388"
Hotel Heraa International - The Heraa Inn,4.6,mangalore,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,191"
Hotel Paramount Suites & Service Apartments (Mangalore),4.5,mangalore,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,"₹2,464"
Hotel Ganga Sagar,4.3,mangalore,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,Smoke-free property,"₹1,676"
Hotel Poonja International,3.5,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,726"
The Sea View,4.2,mangalore,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Bar,Restaurant,Room service,Kitchen in some rooms,"₹6,000"
Royal Plaza Suites,4.7,mangalore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,NA,"₹4,409"
Hotel Plaza Heights,4.7,mangalore,Free Wi-Fi,Free parking,Air conditioning,Smoke-free property,NA,NA,NA,NA,NA,"₹1,937"
AJ Grand Hotel,4.5,mangalore,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹4,488"
Hotel Mangalore International,3.8,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹1,290"
Woodlands Hotel,4.0,mangalore,Breakfast ($),Free parking,Wi-Fi,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA,"₹1,888"
Hotel Sai Palace Navaratna,4.3,mangalore,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹4,157"
Coconut Grove,3.9,mangalore,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹4,157"
Goldfinch Hote l Mangaluru,4.2,mangalore,Breakfast,Free Wi-Fi,Parking,Pool,Fitness center,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹5,794"
St. Antony Homestay,5.0,mangalore,Villa,Sleeps 12,3 bedrooms,3 bathrooms,8 beds,Air conditioning,Balcony,Kid-friendly,Crib,"₹10,167"
The Little Prince - Mangalore Beach Homestay,NA,mangalore,House,1 bedroom,1 bathroom,1 bed,1 sq m,Air conditioning,Beach access,Kid-friendly,Crib,"₹3,549"
Hotel Sai Palace Navaratna,4.3,mangalore,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹5,156"
The Ocean Pearl,4.4,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,732"
THE PRABHA INTERNATIONAL HOTEL & CATERERS,4.0,gwalior,Free breakfast,Free Wi-Fi,Free parking,Hot tub,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,206"
Krishnam Guest House,4.0,gwalior,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,370"
The Empire Resort,4.3,gwalior,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Spa,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,785"
"Hotel Landmark, Gwalior",4.0,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹3,486"
Hotel Countryside,3.2,gwalior,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,230"
Hotel Solitaire Inn,3.9,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Room service,Full-service laundry,Kid-friendly,Smoke-free property,"₹1,530"
"Taj Usha Kiran Palace, Gwalior",4.5,gwalior,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹23,369"
Hotel Anand Palace,3.7,gwalior,3-star hotel,Breakfast,Free Wi-Fi,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,119"
Clarks Inn Suites Gwalior,4.4,gwalior,4-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,"₹5,694"
Hotel Rajmohan Palace,3.9,gwalior,3-star hotel,Free breakfast,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹1,581"
Imperial Golf Resort and Wedding Lawns,4.5,gwalior,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹12,623"
THE PRABHA INTERNATIONAL HOTEL & CATERERS,4.0,gwalior,Free breakfast,Free Wi-Fi,Free parking,Hot tub,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,142"
The Central Park Hotel,3.9,gwalior,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,124"
Radisson Gwalior,4.3,gwalior,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹13,322"
Hotel Siddhi Vinayak,3.8,gwalior,2-star hotel,Free Wi-Fi,Parking,Air conditioning,Pet-friendly,Room service,Full-service laundry,Kid-friendly,NA,₹954
Kailasa resort,5.0,gwalior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The Moziac Hotel,4.0,gwalior,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Spa,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,685"
"Park Inn by Radisson, Gwalior",4.6,gwalior,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Full-service laundry,"₹6,789"
Hotel Adityaz,3.8,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,716"
Hotel The Bellevue,3.8,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹1,899"
Govind Niwas Home Stay,4.0,gwalior,3 bedrooms,3 bathrooms,Air conditioning,Free Wi-Fi,No airport shuttle,No beach access,No crib,No elevator,No fitness center,"₹1,217"
Imperial Golf Resort Wedding Lawns,NA,gwalior,Villa,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Kid-friendly,Crib,Fireplace,"₹15,936"
Hotel Centella,4.1,gwalior,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Smoke-free property,NA,"₹2,649"
"Hotel Landmark, Gwalior",4.0,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹3,603"
Maplewood Hotel,4.1,ranchi,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹3,055"
Treebo Trend Winsome Banquet And Resort,4.6,ranchi,Free breakfast,Free Wi-Fi,Parking ($),Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,"₹2,888"
"FabHotel Accord - Hotel in Ranchi Railway Station, Ranchi",4.6,ranchi,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Parking,Restaurant,Room service,Kid-friendly,NA,"₹1,583"
Treebo Trend Winsome Banquet And Resort,4.6,ranchi,Free breakfast,Free Wi-Fi,Parking ($),Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,"₹2,240"
Park Prime Ranchi,4.0,ranchi,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹3,931"
HOTEL GENISTA INN - Luxury Hotel,4.3,ranchi,3-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,966"
PEARL REGENCY,4.1,ranchi,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹2,249"
Radisson Blu Hotel Ranchi,4.5,ranchi,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹9,529"
Maplewood Hotel,4.1,ranchi,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹2,933"
Hotel Meera,4.2,ranchi,Free Wi-Fi,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,₹646
The Royal Retreat,4.2,ranchi,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹4,152"
Samargarh Resorts and hotel,3.9,ranchi,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Pet-friendly,Restaurant,Room service,Full-service laundry,"₹2,581"
Hotel Kuber Palace,4.6,ranchi,1-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹1,120"
Hotel Sohrai inn,4.5,ranchi,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Room service,Airport shuttle,Full-service laundry,Accessible,"₹1,290"
HOTEL GENISTA INN - Luxury Hotel,4.3,ranchi,3-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,881"
The Cennet Ranchi,4.4,ranchi,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹2,138"
Divisha Hotel Marina,4.7,ranchi,Free breakfast,Free Wi-Fi,Parking ($),Pool,Air conditioning,Pet-friendly,Spa,Bar,Restaurant,"₹1,624"
Hotel Fountain,4.3,ranchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,680"
Chanakya BNR Hotel,4.4,ranchi,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹7,117"
CAPITOL RESIDENCY,4.3,ranchi,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹4,050"
Hotel Emerald,4.0,ranchi,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,479"
Hotel Ajit Residency,3.7,ranchi,Free Wi-Fi,Free parking,Air conditioning,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,NA,₹730
Cozy Getaway Homestay - Double Room,NA,ranchi,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Balcony,Kid-friendly,Kitchen,Smoke-free,₹448
The candy homes,NA,ranchi,House,Sleeps 3,1 bedroom,1 bathroom,1 bed,Air conditioning,Balcony,Crib,Fitness center,"₹1,361"
Hotel J P International,3.8,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,619"
Hotel A S Club,4.0,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,472"
MTDC Aurangabad Resort,3.8,aurangabad,Free breakfast,Parking,Pool,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,624"
Zostel Aurangabad,4.4,aurangabad,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Smoke-free property,NA,NA,NA,NA,"₹1,515"
Hotel Royal Regency,3.7,aurangabad,2-star hotel,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,₹898
Hotel Modi Samrat,4.3,aurangabad,2-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Smoke-free property,"₹1,386"
Hotel The Sky Court,3.9,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,836"
"The Fern Residency, Aurangabad",4.1,aurangabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,452"
Hotel J P International,3.8,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,513"
7 Apple Hotel - Aurangabad,4.0,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Full-service laundry,Accessible,Kid-friendly,"₹2,319"
Enrise By Sayaji,4.2,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Pool,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,NA,"₹3,125"
Hotel Holiday Pride,4.2,aurangabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,996"
Hotel kartiki,4.0,aurangabad,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹1,088"
Ginger Aurangabad,4.0,aurangabad,3-star hotel,Free Wi-Fi,Parking ($),Air conditioning,Fitness center,Breakfast,Full-service laundry,Kid-friendly,NA,"₹3,695"
"Ambassador Ajanta Hotel, Aurangabad",4.2,aurangabad,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,633"
Tourists Home Hotel,3.9,aurangabad,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,"₹1,405"
Aurangabad Gymkhana Club Hotel,4.1,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Bar,"₹2,573"
Hotel A S Club,4.0,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,400"
"Welcomhotel By ITC Hotels, Rama International, Aurangabad-Premium business & leisure hotel| Near Ajanta Ellora Caves",4.5,aurangabad,5-star hotel,Breakfast ($),Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹11,684"
Hotel New Bharti,3.7,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,249"
Asia Lodge - Standard Double Room,NA,aurangabad,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Crib,Fitness center,Ironing board,Cable TV,₹774
"Quiet,Independent Bed R ,AttachToilet ,Office Area",2.0,aurangabad,Villa,Sleeps 2,1 bedroom,1 bathroom,3 sq m,NA,NA,NA,NA,₹880
The Aures Hotel & Banquets,4.0,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹3,852"
Aurangabad Gymkhana Club Hotel,4.1,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Bar,"₹3,532"
Hotel G Express,4.2,ahmedabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,578"
Eulogia Inn,4.3,ahmedabad,4-star hotel,Free breakfast,Wi-Fi,Free parking,Fitness center,Restaurant,Room service,Full-service laundry,Accessible,"₹4,455"
Hyatt Regency Ahmedabad,4.4,ahmedabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹6,488"
"Taj Skyline, Ahmedabad",4.5,ahmedabad,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Restaurant,Room service,Airport shuttle,"₹7,167"
"Rivera Sarovar Portico, Ahmedabad",4.1,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹3,229"
in&out AC Dormitory Ahmedabad,4.1,ahmedabad,1-star hotel,Free Wi-Fi,Parking,Pool,Restaurant,Airport shuttle,Full-service laundry,NA,NA,₹592
"Fortune Select SG Highway, Ahmedabad - Member ITC's hotel group",4.3,ahmedabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹4,642"
Radhe Upavan Resort,4.4,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹5,106"
The Grand Bhagwati,4.3,ahmedabad,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹4,154"
Urbane The Hotel,4.4,ahmedabad,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,595"
Ramada by Wyndham Ahmedabad,5.0,ahmedabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹4,680"
Blue Mountain Resort and Hospitality Ahmedabad,4.1,ahmedabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITC Narmada, a Luxury Collection Hotel, Ahmedabad",4.6,ahmedabad,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹15,189"
Hotel Eldorado,4.3,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,667"
Hotel The Grand Radhey,4.5,ahmedabad,Free Wi-Fi,Pool,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,"₹1,403"
"Welcomhotel By ITC Hotels, Ashram Road, Ahmedabad",4.6,ahmedabad,5-star hotel,Free breakfast,Free Wi-Fi,Parking,Hot tub,Fitness center,Spa,Restaurant,Room service,"₹6,744"
Fairfield by Marriott Ahmedabad,4.2,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in some rooms,"₹5,267"
DoubleTree by Hilton Ahmedabad,4.5,ahmedabad,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹6,272"
Eulogia Inn,4.3,ahmedabad,4-star hotel,Free breakfast,Wi-Fi,Free parking,Fitness center,Restaurant,Room service,Full-service laundry,Accessible,"₹4,289"
Charyana Heights,3.9,ahmedabad,Free Wi-Fi,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,NA,₹452
Deewanji Ni Haveli | Rooms & Restaurant,2.8,ahmedabad,Sleeps 12,3 bedrooms,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,No fitness center,"₹4,893"
WelcomHeritage Mani Mansion - Deluxe Suite,3.7,ahmedabad,Apartment,Sleeps 3,1 bedroom,1 bathroom,1 bed,Air conditioning,Airport shuttle,Crib,Fitness center,"₹4,426"
"Welcomhotel By ITC Hotels, Ashram Road, Ahmedabad",4.6,ahmedabad,5-star hotel,Free breakfast,Free Wi-Fi,Parking,Hot tub,Fitness center,Spa,Restaurant,Room service,"₹7,156"
Pristine Residency,4.2,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹3,672"
Hotel Golden Lagoon Amritsar,4.3,amritsar,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,357"
The Landmark Amritsar : Near Golden Temple,4.3,amritsar,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Business center,"₹3,213"
Fairfield by Marriott Amritsar,4.3,amritsar,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹6,146"
Regenta Place Amritsar,4.2,amritsar,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹3,898"
Hotel Apple Tree,4.6,amritsar,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,200"
Hyatt Regency Amritsar,4.3,amritsar,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹8,316"
Madpackers Amritsar,4.4,amritsar,Free Wi-Fi,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,NA,₹776
Treehouse London Street Amritsar,4.1,amritsar,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Full-service laundry,NA,NA,"₹2,359"
HolidayVilla Amritsar,4.9,amritsar,4-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹2,455"
The Landmark Amritsar : Near Golden Temple,4.3,amritsar,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Business center,"₹3,185"
Hotel Golden Lagoon Amritsar,4.3,amritsar,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,304"
Hotel Amritsar International,4.0,amritsar,3-star hotel,Free breakfast,Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹1,900"
Cozzet Stay Amritsar,3.9,amritsar,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹2,097"
Hk Backpackers Hostel-Luxury Dormitory,3.4,amritsar,2-star hotel,Breakfast,Free Wi-Fi,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,NA,NA,₹577
"Taj Swarna, Amritsar",4.4,amritsar,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹12,716"
One Earth Avaas Amritsar,4.0,amritsar,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,NA
Hotel Anchit - Walking Distance To Golden Temple,4.4,amritsar,Breakfast ($),Free Wi-Fi,Pool,Air conditioning,Room service,Full-service laundry,Smoke-free property,NA,NA,"₹1,176"
Hotel Puri Palace - Hotel Near Golden Temple,3.7,amritsar,3-star hotel,Free breakfast,Wi-Fi,Parking ($),Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,224"
Hotel Grand Fortune,4.4,amritsar,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,666"
The Earth Amritsar - Trademark Collection by Wyndham,4.8,amritsar,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Bar,Restaurant,Room service,"₹11,560"
Paradise Stays near Golden Temple,4.4,amritsar,Sleeps 8,2 bedrooms,Air conditioning,Fireplace,Cable TV,Free parking,Free Wi-Fi,No crib,No elevator,"₹1,506"
Holiday Villa & Suites | Rooms & Caretaker,4.4,amritsar,Sleeps 19,8 bedrooms,Air conditioning,Elevator,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,"₹2,455"
Hotel Sapphire Opposite Golden Temple,4.1,amritsar,3-star hotel,Breakfast ($),Free Wi-Fi,Parking ($),Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,470"
Fairfield by Marriott Amritsar,4.3,amritsar,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹6,160"
Chevron Klassik,3.7,ludhiana,3-star hotel,Free breakfast,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹2,518"
Hotel Nagpal REGENCY,3.9,ludhiana,3-star hotel,Breakfast ($),Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,666"
Radisson Blu Hotel MBD Ludhiana,4.4,ludhiana,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹6,350"
